Source,Destination
104687831543694050353,117465496456103763317
103145081878594422544,114082129627545059603
107379489464447013340,113117251731252114390
116388205548839459693,110456453592220725136
101692096009250888838,102522934609785480475
113764089012565237302,101052845941647002594
106682831104422461380,103541694080221120019
112696040957795558674,112650518269025150644
104743018975943257212,111002131107129454275
111860497034317566483,101415424972852927890
112216705550566244316,105551989431666449555
108066571890832937802,114831291174925522786
107612997855711957528,100377940347053808663
101733511248571240829,115516333681138986628
114516047414042281846,105237212888595777019
100528843579371775272,117091380454742934025
100168203957604618031,105959481511766460998
113340344488226387361,100673001273604863893
108189587050871927619,112353571951662353120
117286003363424561697,107156755577155979497
112658509879375652305,108396103565552463387
103020757351652425388,105841645449323318101
105539218412370809944,109895887909967698705
107831413340697273273,116899029375914044550
113593979594890738368,108869749635348559485
103020757351652425388,106100296973968329853
107625557514813177939,108657110797634380814
114688759411241407928,106189723444098348646
108105194941776408439,116229124946104902105
109699802280969182272,100923216452194411003
102648148748642147788,115404182941170857382
103739956981270863755,114870442606699980960
117908036374671367769,102150693225130002912
105324761189549512199,106734796011714755852
116737306836663798171,114688759411241407928
103389452828130864950,100518419853963396365
103697821787469756035,101698568710409127237
101733511248571240829,114765095157367281222
102255986016613110352,101265890424846702444
112433233162542061134,103300363750121441954
100856215453651990855,101448421982595335481
109454408494598337213,115047896996200277508
103490014051577974992,112799586715644830245
107379489464447013340,100523784851251213675
109923941665874520762,113882113745075873153
103368812767070779872,107300439022352685764
107565646610688820163,114618043230336563405
110276241285032138769,100872931924256445066
110792617224152644180,114831291174925522786
112799586715644830245,106100296973968329853
102179898810351096347,110454253627715621789
100487948960127602987,107111579950257773726
112188647432305746617,111514703680615678387
117270655453846612117,107234826207633309420
106724181552911298818,106086121009771648314
108322543021146059132,107602882044753150398
115970504272079730559,109306827362311084040
112579116320573535497,107988469357342173268
107625557514813177939,114466969251209334825
103825681530404900115,103493459351957813291
103133177397090504113,108176814619778619437
116200892915573902040,100493440776527702800
110276241285032138769,118230138066120295920
100962871525684315897,116197193480724162859
103795921262630398720,104441415299714065572
102476152658204495450,108705174211639807508
110668479729372555286,109923941665874520762
111965319170155055546,110347380425323822802
100518419853963396365,111654284395316165338
105598331474460267998,113550515771257787396
105706178492556563330,110701307803962595019
108013686774011866690,102150693225130002912
100555383096414009506,114987957963756854287
105598331474460267998,114850559479625069262
114928937512638769810,110318982509514011806
103321598587319677720,116634208853439812955
100856215453651990855,101948839174240778386
117680872003014443769,101265890424846702444
108056398297424061653,103420968359115326770
116737306836663798171,110656986166810342588
100512649718649402368,116594199576805510790
110615203095633370838,100612175927429294541
112188647432305746617,103875235756094794972
117270655453846612117,110865239138634754687
112333933532796782076,105545643950342933917
106330246449513547886,101748070371523002333
118227548810368513262,113217924531763968801
104987932455782713675,103861741370066605527
109318802055851257299,105545643950342933917
116807883656585676940,106501936839371135482
100620732971603495982,113331808607528811927
106324260969464307293,116013911318003177996
113838352498860544569,103429767916333774260
105363480331625813313,114044223936446378312
100555383096414009506,112413860260589530492
107375322906605680039,110347380425323822802
100377940347053808663,101547242940587948399
112601371820511846657,113116318008017777871
113364856660738963998,116040565882702717981
107111579950257773726,113127486243987630038
103341723446617438320,105363480331625813313
116973390574320264137,112395984886882740302
104424338679069151673,104619747503393735851
105126600602218044918,109667384864782087641
114839638425953508537,101692096009250888838
110865239138634754687,118015300804185508647
110402676895484917704,105872806106213007611
101682840338947184385,106189723444098348646
111480413428119678209,110933278795835298751
115663349712547159066,104356883036782964619
108322543021146059132,103861741370066605527
105650167745347450637,106534161494207401604
108079904701697074842,104896478495888175813
105068531496447333786,101174951617223562800
107156755577155979497,104586573589872571364
116513405135290689474,118231359308876873021
112799586715644830245,100500197140377336562
106526452034734966566,108640673873589796416
111983095812878629768,100500197140377336562
111293145978179424990,115478779964227301239
106707821265981413302,114618043230336563405
108466870039650470305,108012991939099820186
105363480331625813313,108855200241623204226
106992071744711893668,106558284273162270526
106944536119733342041,116965236050828694670
101157854606139706613,101046956874219339437
104424338679069151673,115655034901162574758
116979744203859215898,104586573589872571364
102490257231357450303,112799586715644830245
113116318008017777871,115565811010545226083
107991035368810507771,109870053628419941069
113920721823301219308,110318982509514011806
107625557514813177939,116200892915573902040
116819601264686093434,102271937385988687810
100490938532400683276,113117251731252114390
109130886479781915270,114629508960670409934
103616688306533110915,101888861698655467345
107111579950257773726,107182023412675026262
109330684746468207713,116947906726568301788
107156755577155979497,104441415299714065572
100956828577544924912,101448421982595335481
114346317659753507000,103233967921245494760
107727150903234299458,103795921262630398720
108736646334864181044,117665613028757061169
102889559256621132781,117297867503542100495
106612198252274444886,100973338013746275174
108462037665756760359,108246154658242260598
113475277239647026452,104560124403688998123
108346637271615594833,118299777136505117634
117270655453846612117,116302527527023675412
113523342129587107920,117290454194091097715
104679138423679974698,116819601264686093434
114126308045090257233,114387277236308334527
113764089012565237302,109306827362311084040
116737306836663798171,113677817925719341659
116334142134816078699,105237212888595777019
112799586715644830245,106926403533589251639
107211094246725549672,113186623583029971455
117265302061982152409,111004328782782734958
108056398297424061653,102179898810351096347
107753428759636856492,100537991844787325512
110753107896469232101,112218872649456413744
110776101657735290617,114340129708942794232
103090889232468301451,108322543021146059132
107375322906605680039,116416314233992548280
104602860284118862026,101483533411566453214
113340344488226387361,113556266482860931616
111035851894814840076,107444953832494307031
100043057758270223301,103861741370066605527
117297867503542100495,101948839174240778386
105363480331625813313,115080511474130363904
108079904701697074842,107988469357342173268
108322543021146059132,113929616350498302317
105857903906473238896,106384851351514110088
110171339580648239267,105076678694475690385
115029103168794726630,106930366760781442169
102815391713140794570,108736646334864181044
111121336912406932897,116416314233992548280
107833107845497630206,112072934052683456906
110788689115113965536,102218502614021519543
107182023412675026262,110877363259509543172
106324260969464307293,105268634963924623607
103341723446617438320,113556266482860931616
113006028898915385825,100219691404074384850
114301140286672625486,111538009015644508967
107782428411922679571,106707821265981413302
105959481511766460998,102797953003564182378
116200892915573902040,113201971663885139375
116366087532591682557,116899029375914044550
107211094246725549672,106099784511749243122
112658509879375652305,102854311912714900388
110446538727989465968,106734796011714755852
105668631124768022675,107808632970543448071
102397052073935758476,118207880179234484610
102255986016613110352,114717554329322767813
103721531088765428547,100110525811498968376
106992071744711893668,106160293361349494652
107736282424750070684,118301727363923491343
103912470393680459414,102255986016613110352
117527718645259277548,107161758471284783023
114092052797730247075,103486150650858067282
104896478495888175813,101265890424846702444
111775909611846609731,112710501221399450850
115578224090485355580,103097764320602190090
109596373340495798827,108346637271615594833
109140277806644720261,100300281975626912157
106862156479660675047,114935879585996359700
108208513736292177751,114204703228150089266
103484147548147545515,100411393388776865339
101052845941647002594,103541694080221120019
101111725148957537937,107026299993226528916
112330426094287690538,113217924531763968801
102915801446798382700,108825437933998119624
106582900896228047489,113859540036726448291
105126600602218044918,107111579950257773726
103090889232468301451,117757565120070816446
109602109099036550366,113186623583029971455
114742546997782116347,102604554618567108175
106330246449513547886,118184936255132270234
118303283951449952966,111164095920889813531
114287391248383368206,106356964679457436995
117388252776312694644,117791034087176894458
109145684557742553091,114487965928288927815
115622466243011136115,109813896768294978296
109596373340495798827,104441415299714065572
118015300804185508647,111220150614792065275
108322543021146059132,102271937385988687810
106582900896228047489,108189587050871927619
116766352265080910418,112799900876016618370
118189579474565903298,102038831382717835405
118224579703977604263,112761413213697188630
108105194941776408439,116339430670263519533
111860497034317566483,108645589277926899961
114650747666128230743,113567079117038816080
103150328351925153314,115623252983295760522
114503806689722509896,100620732971603495982
109318802055851257299,113643425309682495997
105363480331625813313,100333543044473222310
104250970445890717876,100605864222557374608
114857801937726299428,117765521878416995230
105126600602218044918,112188647432305746617
116513405135290689474,102904128915733925934
108515337642482876128,115111902757485641613
117698165607464864806,101261243957067319422
104679138423679974698,112315841125189904802
114121522802422541341,103833388179391400138
118053787345192709725,100075370731033242197
115702306533209355625,102204551868146455501
101448421982595335481,100872931924256445066
117259934788907243749,108082478497335384404
107565646610688820163,102034052532213921839
110446538727989465968,107055831699570675932
100535338638690515335,108159551615224338529
101052845941647002594,113097276181543898574
102034052532213921839,114765095157367281222
106636280351174936240,102633037393674620951
108986482395975467331,105445338044186927815
105598331474460267998,100528843579371775272
109877035555455451821,104397059726359189186
105084887709488317066,108640673873589796416
115710735637044108808,102038831382717835405
116059703588219590243,107892094740226004193
107727150903234299458,113699611323257837519
100487948960127602987,101799324245089780949
114089069528015035598,117691391504351341685
116719211656774388392,108683283643126638695
105324761189549512199,117361056103401565748
113340344488226387361,108066571890832937802
102915801446798382700,104441415299714065572
100894513529515310753,118207880179234484610
111716948575577959969,106567570642614609073
114466969251209334825,112246941389479622430
111162301399626566385,107177203146640599248
112330426094287690538,102476152658204495450
118053787345192709725,106099784511749243122
107833107845497630206,113751353481962008916
111711145986835145800,113863532089714339729
117286003363424561697,110456453592220725136
108462037665756760359,103029870795404358045
105146290850515029724,103234640511806627598
114121522802422541341,106792630639449031994
100856215453651990855,107161758471284783023
104591903036738260658,113006028898915385825
109306827362311084040,105547060999578080024
104602860284118862026,104672614700283598130
111035851894814840076,102965501513711820631
115541776543203333211,117609108850021717306
105650167745347450637,117609108850021717306
117286003363424561697,109590423597896078382
115958937168985975805,104424338679069151673
107211094246725549672,106898588952511738977
114126308045090257233,117630946657875928602
113881433443048137993,104233435224873922474
111435079858164240138,100432456209427807893
112333933532796782076,102547044539623029950
101682840338947184385,111649579223579960688
114466969251209334825,105601162334563131771
112188647432305746617,102604554618567108175
105857903906473238896,118053787345192709725
109454408494598337213,103839604733587411268
109813811254829685344,115655034901162574758
116979744203859215898,113710395888978478005
102815391713140794570,104896478495888175813
102149364210050358793,108551811075711499995
104359626267906791594,111832530347449196055
100763770877733610336,107156755577155979497
116766352265080910418,108066571890832937802
113340344488226387361,117265302061982152409
107318169263608653171,118320665823821681206
104431730105423927774,105859572248327107497
114765095157367281222,115744399689614835150
102725109790365996602,115739378269261680935
103490014051577974992,115858612877723984178
100518419853963396365,102034052532213921839
109486203725207616885,112424773829882275048
101682840338947184385,116113014152499702246
100333543044473222310,113751353481962008916
107101180435512134121,110818385850684816555
112188647432305746617,104298156070730115178
116899029375914044550,101698568710409127237
104644540170824315841,114650747666128230743
101448421982595335481,107905455800180378660
112696040957795558674,117220229319287930142
105076678694475690385,113116318008017777871
109486203725207616885,104550678234629742078
117741745713138927677,104484219049883711215
107590093667978669374,109339805471557551388
112333933532796782076,117501857213226184953
118053787345192709725,109486203725207616885
117388252776312694644,101314078672406559974
102547044539623029950,103399926392582289066
114092052797730247075,109895887909967698705
113261832667487932178,109642110729336476669
109823866624096356922,114870652491954460386
112555506420381923902,109398421611492546729
114122960748905067938,115942465808917099258
111091089527727420853,108182106411180467879
114503806689722509896,116973390574320264137
102547044539623029950,103029870795404358045
106319513029687215679,109385828142935151413
108896556048763968559,110318982509514011806
105363480331625813313,101567686389173421706
114364966738487776347,118230138066120295920
100834378485895409468,112374836634096795698
113208141773268590339,102034052532213921839
109602109099036550366,103809839833065657064
105126600602218044918,109443407918560334714
116420525701620762245,117791391761541223690
102149364210050358793,112433233162542061134
108343902805808619968,105086795356637922650
113514115429569600130,114151508338995369996
107602882044753150398,107117483540235115863
114853458007065354930,113089996646628106127
100923216452194411003,114469254206078607532
109306827362311084040,103100496883422151101
116229548584533052328,112246941389479622430
113261832667487932178,113882113745075873153
103920960738189723326,109043804130056015419
113556266482860931616,101692096009250888838
108582380062864553580,106717946845088683921
103739956981270863755,100634689476721730278
101157854606139706613,114919915226752492773
108056398297424061653,105650167745347450637
107534991451098430533,114592751246503219483
104687831543694050353,101547242940587948399
114870652491954460386,100512649718649402368
106724181552911298818,113006028898915385825
107760322959931160638,103493459351957813291
114126308045090257233,103701222166655506995
103061218133986046830,103097764320602190090
112737087024763980113,113211392356513293746
107022061436866576067,104560124403688998123
114122960748905067938,103583604759580854844
107101180435512134121,114345903275605514915
107727150903234299458,116366087532591682557
115710735637044108808,100493440776527702800
115516333681138986628,100655691978877752465
108318705012627692652,109181903902951496188
114742546997782116347,100555391510262533605
113604292901011339914,111527751772875860138
115478779964227301239,100612175927429294541
108255750659110762991,100523784851251213675
111159036121102171686,106238517966209289576
112651821425677274147,100327603635717936220
103490014051577974992,110044546603209583018
113881433443048137993,108551811075711499995
117388252776312694644,108865224681518296173
110318982509514011806,111538009015644508967
102522934609785480475,104577357381178665210
117527718645259277548,101052845941647002594
109201681846030076792,101465854435804471513
113202456305358222294,107332232527606860180
107527001343993112621,107892094740226004193
118323006760401758037,105312096129013929007
109201681846030076792,100940716892313727285
111091089527727420853,115623252983295760522
107602882044753150398,103809839833065657064
108208513736292177751,112472063587247013272
103652441454188509895,116570889542655364711
116973390574320264137,104482086818095930400
112330426094287690538,104376123433741873548
105015334290243649083,110776101657735290617
108462037665756760359,106724181552911298818
101052845941647002594,107753428759636856492
103341723446617438320,101682840338947184385
109877035555455451821,102604554618567108175
100333543044473222310,112764701986732618903
115047896996200277508,104364058018116761460
106862156479660675047,101681034316065549810
100555383096414009506,106123465281190845478
114744510189908480227,113687916808174552540
110276241285032138769,110865239138634754687
115080511474130363904,101483533411566453214
114744510189908480227,102397052073935758476
112737087024763980113,106682831104422461380
112658509879375652305,103112149634414554669
104644540170824315841,103454297475480511679
109318802055851257299,103616688306533110915
116207116265059961468,100275307499530023476
110776101657735290617,109043804130056015419
108482500385131341255,102150693225130002912
105741303026472281088,108646644922255760914
115516333681138986628,106979372492552141708
110636639253275529090,112671613807103204042
100275307499530023476,110981030061712822816
105324761189549512199,114346317659753507000
103147347309732225253,109923941665874520762
107442487364792461242,110317604568805674201
113211392356513293746,101817213052779787512
114987957963756854287,112246941389479622430
104672614700283598130,113117251731252114390
113554941842237111460,103616688306533110915
102904072906435195211,118197810020432218051
104424338679069151673,106099784511749243122
113340344488226387361,117630946657875928602
117766241773876813219,113464569897311842405
105248484118148978714,103825681530404900115
103861741370066605527,107442487364792461242
116229548584533052328,105237212888595777019
113127486243987630038,114850559479625069262
102149364210050358793,103399926392582289066
105324761189549512199,108581371748491713295
101733511248571240829,107833107845497630206
101748070371523002333,116721722877630861143
107140884077582692033,118320665823821681206
112696040957795558674,107565646610688820163
104743018975943257212,117259934788907243749
105246828264278441318,113524745665911089922
104743018975943257212,117421021456205115327
107782428411922679571,114031343427075940404
107926385284408156819,106950551569609292145
114503806689722509896,108346637271615594833
106862156479660675047,102865263115020893218
113003110209055466285,111220150614792065275
106027609527831583580,112218872649456413744
109829103207295789295,114987957963756854287
105650167745347450637,110258899475477198037
107375322906605680039,110100468009673900593
109201681846030076792,109342148209917802565
109201681846030076792,118170059441102440825
104687831543694050353,105551989431666449555
114928937512638769810,113210431006401244170
117840649766034848455,114236604403554541461
103321598587319677720,112658509879375652305
102725109790365996602,104560124403688998123
104743018975943257212,116719211656774388392
106324260969464307293,109080723668547114837
102665200552377966664,116719211656774388392
108582380062864553580,107395795129791787754
105844328547178759011,102150693225130002912
115663349712547159066,113322155096671173921
113684228229434604484,112072934052683456906
111716948575577959969,104397059726359189186
116229548584533052328,104111246635874032234
118053787345192709725,107545326706908151271
116200892915573902040,107727150903234299458
106324260969464307293,105089049053826545003
100333543044473222310,117840649766034848455
105146290850515029724,113144541265223594115
110792617224152644180,103030116155431184588
112375731670409469973,100219691404074384850
112330426094287690538,109895887909967698705
117680872003014443769,109596373340495798827
117297867503542100495,111310990991240556038
100763770877733610336,102547044539623029950
113340344488226387361,102991700177087923792
104822148447769571820,113186623583029971455
109699802280969182272,100529254209883138518
101962829696981365403,108439032486286528947
104896478495888175813,107318169263608653171
104679138423679974698,110426576287213799804
105545643950342933917,114857801937726299428
100856215453651990855,114604853277237932770
100856215453651990855,110776101657735290617
100973338013746275174,108246154658242260598
102216887206636463918,103871883270165000246
101681034316065549810,113798464517411112752
109699802280969182272,108056398297424061653
107379489464447013340,110277586713114187619
118230138066120295920,100327603635717936220
110865239138634754687,113211392356513293746
115106448444522478339,102667586673440114166
109201681846030076792,103389452828130864950
110792617224152644180,107234826207633309420
104881963224863544027,114122960748905067938
110276241285032138769,109813811254829685344
112330426094287690538,117743515957583183445
103825681530404900115,104557885419342982371
112579116320573535497,107602882044753150398
107732802446301744236,116992221479414639679
111716948575577959969,112188647432305746617
111965319170155055546,103997409386976193988
102255986016613110352,115296715063515200155
104064546334481015008,102989621403171986157
111035851894814840076,111510457148784436503
105015334290243649083,104577357381178665210
104687831543694050353,114717554329322767813
113340344488226387361,111707038330878541542
111860497034317566483,106779512870994415471
110792617224152644180,114870652491954460386
105363480331625813313,108320953284407783437
103541694080221120019,117259934788907243749
118189579474565903298,101799324245089780949
108986482395975467331,104233435224873922474
108322543021146059132,109262645871414658806
108869749635348559485,111513549056668450674
108515337642482876128,113006028898915385825
104658400555923154675,101261243957067319422
101052845941647002594,107300439022352685764
113340344488226387361,108986482395975467331
112188647432305746617,101035116763922344248
113006028898915385825,103389452828130864950
102889559256621132781,108066571890832937802
116807883656585676940,116594199576805510790
107753428759636856492,100585555255542998765
105650167745347450637,113523342129587107920
103430354793980131606,110318982509514011806
116766352265080910418,118053787345192709725
105248484118148978714,108998673146368660257
112330426094287690538,113117251731252114390
108998673146368660257,108320953284407783437
106862156479660675047,105598331474460267998
106682831104422461380,111480413428119678209
115919664843599780912,110260043240685719403
100221555167886931877,116374117927631468606
107375322906605680039,108255750659110762991
113523342129587107920,109443407918560334714
114122960748905067938,116899029375914044550
115541776543203333211,107808632970543448071
101222579319909953067,112246941389479622430
100518419853963396365,111091089527727420853
109266052612007295479,100275307499530023476
110668479729372555286,115695578304416858659
100528843579371775272,102968488537700363322
103399926392582289066,111654284395316165338
107379489464447013340,100940716892313727285
104458801156000551882,104111246635874032234
106493827472880328627,112599748506977857728
104644540170824315841,104038699355103594931
118092786772611649383,118230138066120295920
107323726887023845557,101235095970404720691
107211094246725549672,108013686774011866690
101650411383078099702,101441913939865423456
107318169263608653171,106862156479660675047
118230138066120295920,103907806627406122152
113316148669723868015,109807016039593009778
116420525701620762245,109140277806644720261
118323006760401758037,114345903275605514915
111142884289817620371,100518419853963396365
114126308045090257233,105668631124768022675
115080511474130363904,104233435224873922474
113364856660738963998,112063946124358686266
110351160992477343545,106792630639449031994
116719211656774388392,117220229319287930142
105072305864951447999,103486150650858067282
107782428411922679571,103338958356008910243
110877363259509543172,111019334245925579392
116805285176805120365,109486203725207616885
106944536119733342041,104629412415657030658
103090889232468301451,105551989431666449555
111711145986835145800,112333933532796782076
103616688306533110915,102607879302800614538
108008623488351650065,104482086818095930400
112960790583164686894,109504153335660824173
109306827362311084040,106123465281190845478
114469254206078607532,113506898598086193893
113523342129587107920,110887657254002199157
110668479729372555286,116663982997041117781
116374117927631468606,106792630639449031994
103399926392582289066,115360979797396777969
107323726887023845557,109339805471557551388
103147347309732225253,113859540036726448291
113881433443048137993,109530008586248241764
103490014051577974992,107861942561128674596
115541776543203333211,114870652491954460386
110348137481819778312,112472063587247013272
112555506420381923902,108056398297424061653
110877363259509543172,103647580612402146818
108066571890832937802,107200121064812799857
113764089012565237302,113340344488226387361
105741303026472281088,113180815516125966443
113764089012565237302,106558284273162270526
107727150903234299458,103833388179391400138
107736282424750070684,109383523392433949793
107760322959931160638,112072934052683456906
111220150614792065275,102271937385988687810
118230138066120295920,107395795129791787754
109306827362311084040,106862156479660675047
110788689115113965536,104487223275138277820
103103834116993607848,106189723444098348646
112651821425677274147,118391804356750520463
110865239138634754687,105009504092403807731
105246828264278441318,102600774742322762226
112662956693744460184,117763327806165990792
107182023412675026262,111983095812878629768
110865239138634754687,107545326706908151271
103145081878594422544,113004478335429508817
107236664740300085612,110891307255905847602
117388252776312694644,116570889542655364711
105857903906473238896,107861942561128674596
106914186897370535526,110615203095633370838
106027609527831583580,106636280351174936240
103145081878594422544,115204885226017473151
108066571890832937802,106926403533589251639
115541776543203333211,111267563228401734549
117095498385290983660,102150693225130002912
114853458007065354930,104148718751978471723
103006433735164333713,100447532306249738876
100487948960127602987,103454297475480511679
110379434263550065795,106088764885830745677
100973338013746275174,106086309847039327812
102463329848063353963,106031648912799473605
112651821425677274147,108322543021146059132
108869749635348559485,104998691047937243499
115663349712547159066,104424338679069151673
109342148209917802565,110193533410016731852
109699802280969182272,116965236050828694670
118132874871419228283,108865224681518296173
108208513736292177751,101777016929613982157
112450551749208408589,113801236315350503728
103833388179391400138,101441913939865423456
107151624355255036787,112063946124358686266
116719211656774388392,101692096009250888838
117840649766034848455,114629508960670409934
116807883656585676940,107289961585411779306
105902716863305090394,104484219049883711215
105126600602218044918,104896478495888175813
100333543044473222310,113729277367184919773
115663349712547159066,104167949686819312626
113686253941057080055,101962829696981365403
108056398297424061653,116445437433162945363
113116318008017777871,118254993345625377660
107140884077582692033,107117483540235115863
103825681530404900115,113814416929914847526
111142884289817620371,112374836634096795698
103616688306533110915,114604853277237932770
118053787345192709725,105009504092403807731
114853458007065354930,113175253983126961173
110701307803962595019,104408971224491390678
101283929962950159921,116040565882702717981
103721531088765428547,105008830087888413540
107625557514813177939,105539218412370809944
117680872003014443769,116013911318003177996
112188647432305746617,102029070250833342844
100856215453651990855,113609548050074203851
100856215453651990855,103190342755104432973
107375322906605680039,101441913939865423456
104364058018116761460,102034052532213921839
100124389520659251191,115478779964227301239
110776101657735290617,114044223936446378312
118189579474565903298,112507602232162136334
114688759411241407928,116947906726568301788
108443027359212340995,114236604403554541461
103490014051577974992,101441913939865423456
112516563418445177081,103029870795404358045
107161758471284783023,106950551569609292145
103541694080221120019,111164095920889813531
103103834116993607848,115507658258745024139
112188647432305746617,115970504272079730559
103461291458554701630,107117483540235115863
108998673146368660257,110865239138634754687
107383157816966336384,106100296973968329853
116766352265080910418,102218502614021519543
103020757351652425388,106167080271062703933
107612997855711957528,109699802280969182272
107760322959931160638,110456453592220725136
100073645661563176484,106099784511749243122
111035851894814840076,111711145986835145800
102815391713140794570,107161758471284783023
100487948960127602987,110286587261352351537
105015334290243649083,116766352265080910418
103861741370066605527,102633037393674620951
111159036121102171686,102002299339025067376
102815391713140794570,112440306961270690573
114092052797730247075,109904671942593267959
109946174927229272395,104484219049883711215
115490868856377625184,106318643549045694881
103912470393680459414,102991700177087923792
110347380425323822802,103721531088765428547
107612997855711957528,101052845941647002594
111435079858164240138,107142256253029093066
103145081878594422544,113340344488226387361
113340344488226387361,110426576287213799804
118189579474565903298,112353210404102902472
100763770877733610336,112216705550566244316
108802007785063759788,113550515771257787396
102522934609785480475,113242351531747014239
110258899475477198037,114092052797730247075
100763770877733610336,106992071744711893668
105312096129013929007,102991700177087923792
101157854606139706613,110753107896469232101
112516563418445177081,115691607133254129876
105551989431666449555,101035196437264488455
102038831382717835405,111058843129764709244
106297307715493183656,107117483540235115863
108056398297424061653,103090889232468301451
102397052073935758476,109895887909967698705
115243459806091371553,102218502614021519543
102034052532213921839,107558061013247958406
104822148447769571820,103100496883422151101
101265890424846702444,108056398297424061653
115919664843599780912,111091089527727420853
111121994667003605939,107161758471284783023
108322543021146059132,118340792148219128230
117388252776312694644,103765013042311928518
115710735637044108808,103300363750121441954
100555383096414009506,107332232527606860180
106027609527831583580,108094760132961329912
105248484118148978714,114853458007065354930
117903011098040166012,115565811010545226083
104602860284118862026,115710735637044108808
110776101657735290617,108271734388645113229
100333543044473222310,114969675270324680172
109699802280969182272,109262645871414658806
102648148748642147788,106318111152683661692
118189579474565903298,104071290613089947685
104401121686781166984,105668631124768022675
116737306836663798171,101487052574943452610
105706178492556563330,107958711860940415885
108066571890832937802,101849747879612982297
102204551868146455501,107140884077582692033
100763770877733610336,101625160056474857859
109306827362311084040,113735310430199015092
107736282424750070684,111513549056668450674
109823866624096356922,109193674823031718540
114850559479625069262,110997367831284648549
116807883656585676940,103809839833065657064
100377940347053808663,111359614762054487763
114870652491954460386,112246941389479622430
107959790171356428064,114345903275605514915
105146290850515029724,103536565508377128620
109980414289125676367,114345903275605514915
100070927167992422053,112063946124358686266
110615203095633370838,101057616370673656059
115702306533209355625,114592751246503219483
117746064116017163300,103997409386976193988
116229548584533052328,117501857213226184953
101265890424846702444,101560853443212199687
101448421982595335481,101547242940587948399
106027609527831583580,101967793050656360625
102889559256621132781,109080723668547114837
113554941842237111460,107156755577155979497
103103834116993607848,101373193613128995135
110865239138634754687,115919664843599780912
107928962712073747513,102600774742322762226
116407635616074189669,101682840338947184385
101650411383078099702,109817727257275224234
108079904701697074842,112333933532796782076
112726038360301567381,103486150650858067282
116634208853439812955,115970504272079730559
108736646334864181044,109817727257275224234
105248484118148978714,113117251731252114390
104743018975943257212,117378076401635777570
109946174927229272395,112374836634096795698
111983095812878629768,105440794443460562007
114287391248383368206,104987932455782713675
108079904701697074842,101799324245089780949
112737087024763980113,100070927167992422053
113554941842237111460,102669925369002527521
103020757351652425388,110542479265736697332
107534991451098430533,100177665092199474358
104424338679069151673,102600774742322762226
115106448444522478339,101346228744192401422
108986482395975467331,116197193480724162859
114870652491954460386,100500197140377336562
112555506420381923902,109504153335660824173
115710735637044108808,107236664740300085612
114853458007065354930,111499908439497508351
100956828577544924912,115623252983295760522
112726038360301567381,107968787521028284191
115710735637044108808,104577357381178665210
117270655453846612117,106318643549045694881
107156755577155979497,113069090773132071782
102034052532213921839,112844561713780016118
111135306200683567183,102604554618567108175
107590093667978669374,112658633592720298303
109318802055851257299,103795921262630398720
109486203725207616885,114394582004557604463
114345903275605514915,113593979594890738368
103341723446617438320,105366745723396342244
105857903906473238896,111716948575577959969
102915801446798382700,103861741370066605527
100856215453651990855,104508507682767510004
107101180435512134121,110776101657735290617
109306827362311084040,107545326706908151271
110668479729372555286,116992221479414639679
107300439022352685764,107395795129791787754
107727150903234299458,115450369001355623660
105246828264278441318,114853458007065354930
106324260969464307293,112216705550566244316
110636639253275529090,104998691047937243499
107545326706908151271,115740425396974668440
106808688302434879780,113612142759476883204
102204551868146455501,107142256253029093066
100973338013746275174,102107985010072510627
109877035555455451821,105440794443460562007
114650747666128230743,107140884077582692033
117220917963904171499,100765846795946647458
103103834116993607848,104482086818095930400
107760322959931160638,103020757351652425388
109262645871414658806,103484147548147545515
106930366760781442169,109602109099036550366
109330684746468207713,106563076987268237912
108346637271615594833,113710395888978478005
109042059733882129664,103030116155431184588
116420525701620762245,115739378269261680935
113116318008017777871,109895887909967698705
116374117927631468606,105095083538991543994
107926385284408156819,115623252983295760522
103341723446617438320,113202456305358222294
102648148748642147788,107808951807533655192
104644540170824315841,107861942561128674596
103145081878594422544,101061366161237199657
115710735637044108808,100974258168375166691
105146290850515029724,109145652162309851154
103420968359115326770,103171849011748425097
107831413340697273273,112859244767729828637
105545643950342933917,106001808066334889083
102204551868146455501,104356883036782964619
111142884289817620371,115459243651688775505
107534991451098430533,102150693225130002912
111983095812878629768,112798516308771746920
103038240279620690934,115740425396974668440
107055831699570675932,110749379267845817082
109398421611492546729,115565811010545226083
101953803500909190578,100177665092199474358
110446538727989465968,109080723668547114837
105912973864602608032,103583604759580854844
101487052574943452610,107523860527964908344
104743018975943257212,100612175927429294541
102766762874150493364,111499908439497508351
104602860284118862026,113204882497955654314
110276241285032138769,106551265799367505827
112188647432305746617,103833388179391400138
105539218412370809944,100973338013746275174
113003110209055466285,117220917963904171499
101157854606139706613,107444953832494307031
107527001343993112621,105340385291038463121
110668479729372555286,113351703941294630458
100923216452194411003,100447532306249738876
113567079117038816080,102150693225130002912
105126600602218044918,102767420110355783754
103825681530404900115,104484219049883711215
101052845941647002594,111510457148784436503
115080511474130363904,112063946124358686266
100168203957604618031,112433233162542061134
105015334290243649083,117791391761541223690
109383523392433949793,104424338679069151673
107590479232148253312,111108757011887504525
114839638425953508537,105841645449323318101
104998691047937243499,114124708527697564422
116200892915573902040,117464410931711414271
102829356913057400397,109817727257275224234
107727150903234299458,118177253929143457733
